clean_text,emotion_label,stress_label
susah pindah on jadi rumah,sad,0.7
marah sayang,angry,0.91
habis pup pas pagi pagi enak banget tidak sih perut langsing,happy,0.16
lelah kantor,sad,0.58
lepas hati pikir ikat jadi mudah marah kecil hati,angry,0.87
marah banget kerja beranta banget asli kantor,angry,0.67
kesal banget orang tidak tepat pagi,angry,0.65
minggu seru banget serius kantor keluarga,happy,0.23
malam pikir sedih lucu bareng teman,sad,0.72
oyi sek isuk udan enak lapo,neutral,0.26
kabar keluarga pagi serius malam,happy,0.21
tugas selesai lega banget lucu rumah,happy,0.22
pagi pergi sebentar minimarket lucu pagi,neutral,0.3
cemas malam,anxious,0.81
banget sedih banget anjing gue campur kesal gara gara muka kayak orang bego,angry,0.91
pikir susah tidur jujur pas jalan,anxious,0.9
kabar keluarga pagi random bareng teman teman kantor,happy,0.22
pagi pergi sebentar minimarket pikir kantor,neutral,0.32
gugup banget kampus,anxious,0.76
bikin random kantor teman kantor,angry,0.83
senang banget ketemu teman ya malam,happy,0.26
sabar sabar tidak boleh marah,angry,0.86
terima kasih ya bikin hari serius rumah teman kantor,happy,0.06
serius malam keluarga,neutral,0.22
geram banget layan jujur kantor keluarga,angry,0.76
minggu seru banget banget asli pagi,happy,0.3
langsung direct message ya fee bayar testimoni on pinned,neutral,0.25
sabar bohong banget asli malam,angry,0.66
deg degan tunggu hasil umum malam teman kantor,anxious,0.82
tonton youtube serius,neutral,0.43
makji mam mie ayam bm minggu tidak makji takut iler cacing,anxious,0.88
khawatir kondisi random kampus keluarga,anxious,0.87
senyum pas jadi pikir pagi keluarga,happy,0.24
cemas serius kampus,anxious,0.81
makan favorit bikin bahagia banget asli rumah teman kantor,happy,0.19
istirahat sebentar jujur bareng teman,sad,0.74
produktif suasana hati bagus jujur rumah teman kantor,happy,0.3
makan favorit bikin bahagia rumah,happy,0.28
ngilu sebar seluruh badan bikin sesak napas kayak suka lupa napas saking mending gue tahan napas pokok sakit banget tidak kuaat keukeuh tidak mau obat kayak malash lucu diam,sad,0.6
anxious banget meeting banget kantor,anxious,0.87
selesai makan siang coba santai teman kantor,neutral,0.21
lelah hadap orang egois jujur bareng teman,angry,0.86
sabar bohong random malam,angry,0.78
serius rumah teman kantor,neutral,0.38
emosi lihat komentar orang kampus,angry,0.82
kecewa banget hasil banget kampus,sad,0.75
pikir pikir habis kabar eh langsung balik,neutral,0.4
kesal banget orang tidak tepat jujur bareng teman keluarga,angry,0.88
lolos interview kerja pikir bareng teman,happy,0.16
makan favorit bikin bahagia bareng teman keluarga,happy,0.22
kecewa banget hasil malam,sad,0.83
geram banget layan jujur kantor,angry,0.83
marah banget asli kampus,angry,0.9
minx gambar ic normal,neutral,0.25
sok an kaget dasar beban,angry,0.98
tidak ada spesial pikir pagi,neutral,0.27
pikir susah tidur lucu pagi teman kantor,anxious,0.76
marah banget kerja beranta kampus,angry,0.93
habis beres kamar kerja lucu rumah keluarga,neutral,0.23
geram banget layan banget asli pagi keluarga,angry,0.81
selesai makan siang serius kantor,neutral,0.33
produktif suasana hati bagus pikir rumah keluarga,happy,0.18
kosong pikir kantor keluarga,sad,0.77
bikin ya pas jalan keluarga,angry,0.69
orang bikin emosi banget coba santai kantor,angry,0.86
baca berita santai banget,neutral,0.25
tugas selesai lega banget sumpah malam keluarga,happy,0.27
cuaca lumayan panas kampus,neutral,0.32
gue clingynya suka peluk peluk bukan ini anjing tidak jelas banget,angry,0.94
selesai makan siang banget pagi,neutral,0.4
malas ngecas suka banget pakai headset mending kabel,neutral,0.39
tugas selesai lega banget serius malam,happy,0.15
susah pindah on jadi sumpah pagi teman kantor,sad,0.61
masak bekal main benda tajam minyak panas tolong harga jangan bikin marah,angry,0.87
kecewa banget hasil banget rumah,sad,0.6
berat banget jalan random kampus,sad,0.77
sepi pasien ya bosan,sad,0.54
selesai makan siang serius kantor,neutral,0.32
kecewa banget hasil coba santai kampus,sad,0.61
kosong pikir kantor,sad,0.58
bikin coba santai kantor,angry,0.66
lelah hadap orang egois coba santai rumah,angry,0.89
emosi mulu usia,angry,0.9
coba santai keluarga,sad,0.81
senang banget ketemu teman kantor teman kantor,happy,0.08
khawatir kondisi jujur pagi teman kantor,anxious,0.91
hilang semangat pikir,sad,0.82
marah jujur pagi,angry,0.9
takut gagal presentasi besok jujur kampus,anxious,0.85
cuaca lumayan panas pikir pas jalan,neutral,0.29
bikin jujur bareng teman,angry,0.81
malam pikir sedih jujur bareng teman teman kantor,sad,0.79
lucu malu kocak lucu,happy,0.13
minggu seru banget sumpah keluarga,happy,0.23
minggu seru banget coba santai bareng teman,happy,0.13
panik panik part lucu,happy,0.12
perempuan moga sehat jasmani rohani semangat,happy,0.13
minggu seru banget serius rumah,happy,0.28
diann ayangg uee semangat ajar sayaangg jaga sehat ya,happy,0.19
kosong coba santai pas jalan keluarga,sad,0.65
lolos interview kerja pagi,happy,0.26
kabar keluarga pagi pagi,happy,0.12
kesal banget pikir pagi teman kantor,angry,0.65
hilang semangat random rumah,sad,0.68
khawatir kondisi serius pas jalan keluarga,anxious,0.8
coba santai pagi,sad,0.59
malam pikir sedih pikir rumah,sad,0.66
keren ya pondok pintar ajar fokus terang semangat anak papua,happy,0.07
sedih putus pacar tidak tampan tidak mapan bilang akurapopo,sad,0.54
takut banget kepala pusing tenggorok serak badan hangat untung maju teknologi selamat anak indekos seperti terima kasih gomart,anxious,0.77
takut hasil jelek ya pas jalan,anxious,0.82
makan favorit bikin bahagia,happy,0.24
baca berita santai pikir kampus keluarga,neutral,0.33
orang bikin emosi banget banget asli rumah keluarga,angry,0.79
kabar keluarga pagi ya bareng teman,happy,0.08
tidak ada spesial pikir malam keluarga,neutral,0.42
bingung takut ambil putus jujur pagi keluarga,anxious,0.92
khawatir kondisi bareng teman,anxious,0.82
susah pindah on jadi coba santai kantor keluarga,sad,0.81
besok jadwal meeting rutin kantor,neutral,0.42
sonicator malam najmi cakap sonicator mandul was like aneh aneh akmal akmal iya benci kakak orang double confirm kat google adnin tipu je orang,angry,0.89
cemas banget,anxious,0.97
terima kasih ya bikin hari pas jalan,happy,0.18
kampus,sad,0.63
habis beres kamar kerja jujur pas jalan teman kantor,neutral,0.21
lolos interview kerja pas jalan,happy,0.19
tidak ngotak adik positif ajak diskusi bicara tidak enak enak pintar doang tidak erti psikologis orang down,angry,0.98
happy birthday moga tidak sedih hari ulang gagal penat,happy,0.15
sabar bohong random pas jalan keluarga,angry,0.83
orang bikin emosi banget sumpah kantor,angry,0.84
terima kasih ya bikin hari coba santai kampus,happy,0.15
marah happy taehyun day,happy,0.06
susah pindah on jadi lucu pagi,sad,0.64
lelah hadap orang egois ya kantor,angry,0.77
marah pikir rumah teman kantor,angry,0.81
habis beres kamar kerja pikir pagi teman kantor,neutral,0.43
bikin pikir keluarga,angry,0.8
lelah kantor teman kantor,sad,0.78
senyum pas jadi random kantor,happy,0.16
bikin kantor teman kantor,angry,0.81
selesai makan siang ya,neutral,0.33
susah pindah on jadi pikir kantor keluarga,sad,0.68
marah pas jalan keluarga,angry,0.91
nder serlok marakne emosi esuk,angry,0.87
marah pikir,angry,0.83
produktif suasana hati bagus pikir keluarga,happy,0.09
lelah jujur rumah,sad,0.56
tidak ada spesial pagi keluarga,neutral,0.21
lelah,sad,0.79
tidak ada spesial jujur malam,neutral,0.26
kecewa banget hasil serius rumah teman kantor,sad,0.67
selesai makan siang kantor keluarga,neutral,0.34
ovomaltine enak aduh sesal banget,sad,0.53
istirahat sebentar coba santai malam,sad,0.81
cuaca lumayan panas banget kantor teman kantor,neutral,0.25
pagi pergi sebentar minimarket malam,neutral,0.35
duduk dengar musik ya rumah teman kantor,neutral,0.44
sabar bohong jujur malam,angry,0.94
tidak ada spesial lucu kantor,neutral,0.38
kasih bunga mending pot kali cewek suka koleksi bunga hidup,neutral,0.35
khawatir kondisi lucu rumah,anxious,0.72
bikin serius pas jalan,angry,0.68
pikir susah tidur coba santai kantor keluarga,anxious,0.83
kasih puas hati member,happy,0.07
kabar keluarga pagi random pas jalan,happy,0.23
gugup lucu kampus teman kantor,anxious,0.92
lolos interview kerja jujur kampus teman kantor,happy,0.15
serius malam,neutral,0.22
selesai makan siang serius kampus keluarga,neutral,0.25
kabar keluarga pagi jujur pas jalan keluarga,happy,0.22
kecewa banget hasil random pagi teman kantor,sad,0.73
habis beres kamar kerja kampus,neutral,0.28
semangat om,happy,0.11
bingung takut ambil putus banget pagi,anxious,0.88
anxious banget meeting bareng teman,anxious,0.93
sedih tengok orang argue pasal islamic financing tindas manfaat orang islam dasar tukar term arabic sikit total bayar konvensional benda cari makan,sad,0.72
pacar suka hilang ilangan kabar kadang ngilangnya hari hilang putus kah jujur lelah banget sayang,sad,0.66
kahar muzakar lahir jusuf kalla selisih nalar tidak masuk akal pemuda umur cicit dasar character assassination sah orang ngeritik serang pribadi negara,neutral,0.37
tugas selesai lega banget jujur malam,happy,0.17
lucu santai bestie orang,neutral,0.4
habis beres kamar kerja serius rumah,neutral,0.42
tidak masalah sembuh kah diam bawa aktivitas hati hati radang pekan ayuning rencana,neutral,0.38
selesai makan siang banget asli pagi,neutral,0.21
bangsat,angry,0.87
sepi,sad,0.65
makan favorit bikin bahagia coba santai pas jalan,happy,0.07
geram banget layan coba santai pagi teman kantor,angry,0.66
sedih banget ya pagi,sad,0.81
bikin pikir rumah,angry,0.74
deg degan tunggu hasil umum pikir bareng teman,anxious,0.81
terima kasih ya bikin hari banget asli pagi keluarga,happy,0.25
sedih banget pikir pagi teman kantor,sad,0.62
kosong bareng teman,sad,0.62
pikir teman kantor,sad,0.84
besok jadwal meeting rutin coba santai kantor teman kantor,neutral,0.39
orang bikin emosi banget pikir pas jalan teman kantor,angry,0.87
ya kecewa,sad,0.77
serius pas jalan,neutral,0.38
makan favorit bikin bahagia sumpah pagi,happy,0.27
lelah hadap orang egois pikir rumah keluarga,angry,0.9
kucing malam tabrak motor mati ya allah sedih banget,sad,0.68
marah banget kerja beranta lucu kantor keluarga,angry,0.82
besok jadwal meeting rutin pikir kantor,neutral,0.36
cemas pikir serius,anxious,0.84
akun sepi beda first acc ku betah,neutral,0.24
berat banget jalan sumpah,sad,0.61
tetawa lawan sedih ih meingat sisa libur hari tanggal,sad,0.53
cuaca lumayan panas ya pas jalan keluarga,neutral,0.29
anjir bsbsnya mimpi ipar jelma siluman babi iya pikir korelasi sikap sifat tingkah laku tidak layak manusia lucu cok kali benci banget manusia,angry,0.86
khawatir kondisi pikir pagi,anxious,0.93
besok jadwal meeting rutin banget kampus teman kantor,neutral,0.34
emosi banget lihat,angry,0.96
bikin serius pagi keluarga,angry,0.7
tugas selesai lega banget banget asli malam keluarga,happy,0.13
emosi lihat komentar orang pikir kantor,angry,0.69
ya allah moga bapak lekas sembuh ya hope there is good news for them teman snder jangan serah hidup serah orang tua sedih indah hidup ya juang semangaat,neutral,0.29
geram banget layan rumah,angry,0.91
geram banget layan pikir malam teman kantor,angry,0.68
tidak ada spesial banget kampus teman kantor,neutral,0.42
kirim no wa supa kipas jam ya thoo,neutral,0.24
banget asli malam teman kantor,neutral,0.26
haah tidak banyak dapat grup obrol kali kali hela napas udara puluh berita baca kasus sistem database ulang kali kirim pesan kait,neutral,0.35
ketemu dongkrak antik tidak malah takut bocah,neutral,0.25
lelah puas hasil bagus ya rumah teman kantor,happy,0.18
minggu seru banget,happy,0.25
pagi tahan jangan emosi,angry,0.86
kosong banget asli pas jalan,sad,0.77
bingung takut ambil putus pikir malam teman kantor,anxious,0.81
minggu seru banget serius pas jalan keluarga,happy,0.06
kesal banget orang tidak tepat pagi,angry,0.76
tugas selesai lega banget serius kantor,happy,0.09
gue sadar muka gue pas nikah tidak ada beres kayak paksa banget senyum photographernya bilang pengantin suka banget foto susah banget foto,sad,0.63
orang tidak takut tentara nasional indonesia,neutral,0.3
duduk dengar musik sumpah pagi,neutral,0.24
deg degan tunggu hasil umum kantor,anxious,0.88
habis beres kamar kerja random rumah,neutral,0.4
moga lancar lancar kerja kemarin,neutral,0.27
minggu seru banget banget asli kampus,happy,0.13
terima kasih ya bikin hari kampus teman kantor,happy,0.21
semangat tambah,happy,0.0
berat banget jalan random,sad,0.84
genre apa cerita bikin sedih menang nangisin zombie all of us are dead,sad,0.8
emosi lihat komentar orang sumpah rumah,angry,0.65
bikin banget,angry,0.67
produktif suasana hati bagus bareng teman,happy,0.1
lelah puas hasil bagus coba santai,happy,0.22
episode takut jatuh cinta,neutral,0.29
kesal banget orang tidak tepat ya malam,angry,0.93
pikir susah tidur kampus,anxious,0.86
gugup pikir bareng teman,anxious,0.78
contoh kkss rukun keluarga sulawesi selatan organisasi tidak cari musuh mana selesai musyawarah,neutral,0.37
baca berita santai lucu pagi keluarga,neutral,0.4
pagi pergi sebentar minimarket random kampus,neutral,0.44
kecewa banget hasil random pas jalan teman kantor,sad,0.6
cemas lucu rumah,anxious,0.97
cuaca lumayan panas coba santai bareng teman keluarga,neutral,0.24
lelah hadap orang egois pikir,angry,0.66
semangat kak setia tunggu,happy,0.08
berat banget jalan random kampus,sad,0.72
bingung takut ambil putus,anxious,0.97
habis beres kamar kerja banget asli keluarga,neutral,0.31
pikir susah tidur ya,anxious,0.89
senang banget ketemu teman random pagi teman kantor,happy,0.23
geram banget layan bareng teman teman kantor,angry,0.76
takut hasil jelek jujur bareng teman teman kantor,anxious,0.76
deg degan tunggu hasil umum bareng teman,anxious,0.88
coba santai rumah teman kantor,neutral,0.37
kabar keluarga pagi pas jalan,happy,0.05
takut gagal presentasi besok banget kantor,anxious,0.78
halo tahu bukti sars cov virus sebab covid lapor infeksi hamster tahu infeksi sars cov hamster,neutral,0.31
istirahat sebentar pikir,sad,0.75
emosi lihat komentar orang jujur pas jalan,angry,0.81
ya pas jalan keluarga,sad,0.56
berat banget jalan kampus,sad,0.71
cemas pikir ya pagi,anxious,0.78
tidak ada spesial pikir bareng teman keluarga,neutral,0.22
habis beres kamar kerja pikir kantor,neutral,0.38
duduk dengar musik kantor keluarga,neutral,0.27
tidak ada spesial sumpah pas jalan keluarga,neutral,0.33
deg degan tunggu hasil umum sumpah pagi keluarga,anxious,0.97
lelah banget asli rumah,sad,0.62
habis beres kamar kerja random malam keluarga,neutral,0.27
istirahat sebentar pagi keluarga,sad,0.62
mata nang main handphone cemas panik rasa pas siang asa ku timbul tidak enak kamar kedap ruang hawa angin tidak ada oke banget jalan,neutral,0.26
geram banget layan lucu kantor,angry,0.84
kosong pikir kantor teman kantor,sad,0.58
senyum pas jadi banget asli,happy,0.22
geram banget layan malam teman kantor,angry,0.77
berat banget jalan serius,sad,0.63
selamat keren menteri badan usaha milik negara erick thohir semangat,happy,0.09
kena razia rok plisket ngerazia pakai rok plisket kakak tingkat takut kalah saing tidak ada niat saing contoh,anxious,0.7
sedih banget random kantor,sad,0.63
kabar keluarga pagi random,happy,0.22
makan favorit bikin bahagia kampus,happy,0.13
pagi pergi sebentar minimarket banget kantor,neutral,0.42
bikin pikir rumah keluarga,angry,0.72
cemas pikir rumah,anxious,0.93
tidak punya bodoamat ya lini sepi join agency lucu,neutral,0.32
senyum pas jadi random malam,happy,0.3
benci tasik benci jakarta,angry,0.86
duduk dengar musik pikir malam keluarga,neutral,0.37
lolos interview kerja banget asli pas jalan teman kantor,happy,0.23
marah ya rumah,angry,0.9
gugup serius bareng teman,anxious,0.83
deg degan tunggu hasil umum pikir bareng teman,anxious,0.83
kesal banget orang tidak tepat pas jalan keluarga,angry,0.71
contoh orang tolol bin dungu,angry,0.88
baca berita santai serius kampus,neutral,0.31
baca berita santai jujur rumah keluarga,neutral,0.36
selesai makan siang lucu,neutral,0.24
duduk dengar musik sumpah keluarga,neutral,0.34
orang bikin emosi banget pikir,angry,0.81
gue takut pakai jnt,anxious,0.8
makan bang marah sedih kalah,neutral,0.25
produktif suasana hati bagus ya kantor,happy,0.16
deg degan tunggu hasil umum jujur rumah teman kantor,anxious,0.73
baca berita santai ya kampus,neutral,0.22
marah banget kerja beranta sumpah kampus,angry,0.74
baca berita santai banget pagi,neutral,0.29
khawatir kondisi serius keluarga,anxious,0.92
pengaruh sakit sakit buat kecewa sakit ubah diri,neutral,0.3
