clean_text,emotion_label,stress_label
kabar keluarga pagi pikir pas jalan,happy,0.17
kabar keluarga pagi jujur rumah teman kantor,happy,0.26
sabar bohong random kampus,angry,0.93
geram banget layan sumpah kantor,angry,0.76
kosong pas jalan,sad,0.69
terima kasih ya bikin hari lucu pagi,happy,0.21
lolos interview kerja kampus keluarga,happy,0.16
cemas pikir coba santai malam,anxious,0.76
habis beres kamar kerja lucu bareng teman teman kantor,neutral,0.44
marah pikir kantor,angry,0.76
besok jadwal meeting rutin sumpah malam,neutral,0.45
senyum pas jadi bareng teman teman kantor,happy,0.29
terima kasih ya bikin hari jujur pagi keluarga,happy,0.3
baca berita santai jujur pagi teman kantor,neutral,0.28
habis beres kamar kerja coba santai malam,neutral,0.25
khawatir kondisi bareng teman,anxious,0.77
senang banget ketemu teman pikir kantor,happy,0.18
anxious banget meeting serius pas jalan teman kantor,anxious,0.93
selesai makan siang malam teman kantor,neutral,0.23
habis beres kamar kerja coba santai pas jalan keluarga,neutral,0.35
kecewa banget hasil malam keluarga,sad,0.82
cemas pikir pas jalan,anxious,0.94
hilang semangat serius bareng teman,sad,0.63
sedih banget pikir pas jalan keluarga,sad,0.6
lelah hadap orang egois sumpah pagi,angry,0.93
senang banget ketemu teman pikir,happy,0.12
marah jujur malam,angry,0.92
kosong banget kantor keluarga,sad,0.78
senyum pas jadi banget asli,happy,0.11
berat banget jalan pas jalan teman kantor,sad,0.85
sabar bohong kampus keluarga,angry,0.89
kesal banget orang tidak tepat jujur keluarga,angry,0.76
hilang semangat serius pagi,sad,0.82
bikin random kampus teman kantor,angry,0.85
marah banget kerja beranta sumpah kampus,angry,0.74
besok jadwal meeting rutin ya kantor teman kantor,neutral,0.29
bikin coba santai pagi keluarga,angry,0.76
pikir susah tidur banget asli kampus,anxious,0.74
istirahat sebentar coba santai bareng teman keluarga,sad,0.73
lelah lucu kantor keluarga,sad,0.82
khawatir kondisi pagi,anxious,0.92
besok jadwal meeting rutin serius pas jalan,neutral,0.26
malam pikir sedih random pas jalan,sad,0.73
lelah hadap orang egois serius bareng teman,angry,0.94
coba santai rumah teman kantor,neutral,0.45
tonton youtube jujur rumah keluarga,neutral,0.42
takut gagal presentasi besok lucu kantor,anxious,0.82
susah pindah on jadi random kantor keluarga,sad,0.72
duduk dengar musik kantor keluarga,neutral,0.27
pikir pas jalan keluarga,sad,0.75
sedih banget random keluarga,sad,0.74
malam pikir sedih banget asli bareng teman keluarga,sad,0.68
kecewa banget hasil pikir pagi,sad,0.81
kesal banget orang tidak tepat bareng teman,angry,0.81
senyum pas jadi pikir bareng teman keluarga,happy,0.25
hilang semangat kampus,sad,0.67
terima kasih ya bikin hari pas jalan,happy,0.25
bingung takut ambil putus banget bareng teman,anxious,0.71
marah banget kerja beranta banget asli rumah,angry,0.92
lelah puas hasil bagus sumpah pas jalan teman kantor,happy,0.29
geram banget layan pikir bareng teman,angry,0.72
senang banget ketemu teman kampus keluarga,happy,0.07
terima kasih ya bikin hari jujur pas jalan,happy,0.14
istirahat sebentar,sad,0.66
marah banget kerja beranta sumpah rumah,angry,0.79
malam pikir sedih,sad,0.82
makan favorit bikin bahagia bareng teman,happy,0.23
istirahat sebentar sumpah rumah keluarga,sad,0.84
takut gagal presentasi besok bareng teman,anxious,0.91
lelah hadap orang egois sumpah bareng teman keluarga,angry,0.72
lelah pikir bareng teman,sad,0.72
susah pindah on jadi rumah,sad,0.85
marah banget kerja beranta lucu pagi,angry,0.83
besok jadwal meeting rutin coba santai keluarga,neutral,0.36
takut gagal presentasi besok random pagi keluarga,anxious,0.77
produktif suasana hati bagus banget malam teman kantor,happy,0.19
bikin coba santai kantor keluarga,angry,0.89
malam pikir sedih random bareng teman teman kantor,sad,0.82
hilang semangat coba santai teman kantor,sad,0.7
deg degan tunggu hasil umum jujur kampus keluarga,anxious,0.95
duduk dengar musik sumpah kampus,neutral,0.25
takut gagal presentasi besok coba santai kampus teman kantor,anxious,0.82
geram banget layan jujur pas jalan teman kantor,angry,0.86
emosi lihat komentar orang sumpah bareng teman,angry,0.83
baca berita santai pas jalan keluarga,neutral,0.29
pagi pergi sebentar minimarket serius malam,neutral,0.23
senang banget ketemu teman coba santai kantor,happy,0.16
bingung takut ambil putus banget asli kantor teman kantor,anxious,0.87
random kampus,neutral,0.32
susah pindah on jadi kantor,sad,0.82
pikir susah tidur pikir rumah teman kantor,anxious,0.76
berat banget jalan malam teman kantor,sad,0.68
malam pikir sedih ya rumah,sad,0.66
bingung takut ambil putus kampus,anxious,0.93
kosong malam,sad,0.73
senang banget ketemu teman lucu pas jalan keluarga,happy,0.25
tonton youtube coba santai kampus,neutral,0.34
cemas pikir banget asli pas jalan,anxious,0.78
deg degan tunggu hasil umum jujur malam,anxious,0.83
produktif suasana hati bagus coba santai kantor,happy,0.07
pagi pergi sebentar minimarket bareng teman keluarga,neutral,0.45
anxious banget meeting lucu rumah teman kantor,anxious,0.96
jujur pagi,neutral,0.32
kabar keluarga pagi malam,happy,0.29
kecewa banget hasil,sad,0.72
bikin ya rumah teman kantor,angry,0.93
lelah ya kantor,sad,0.83
sabar bohong sumpah bareng teman,angry,0.75
lolos interview kerja coba santai,happy,0.13
geram banget layan random,angry,0.95
kecewa banget hasil rumah,sad,0.71
geram banget layan ya malam,angry,0.65
bingung takut ambil putus banget asli kantor teman kantor,anxious,0.94
susah pindah on jadi kantor,sad,0.78
lelah hadap orang egois serius malam,angry,0.73
kesal banget orang tidak tepat bareng teman,angry,0.68
marah ya rumah,angry,0.82
tonton youtube rumah,neutral,0.22
cuaca lumayan panas serius pagi teman kantor,neutral,0.43
baca berita santai ya rumah,neutral,0.2
geram banget layan lucu rumah keluarga,angry,0.82
sedih banget sumpah keluarga,sad,0.59
takut gagal presentasi besok jujur,anxious,0.82
istirahat sebentar pikir malam,sad,0.58
geram banget layan random kantor keluarga,angry,0.67
cemas banget malam,anxious,0.8
produktif suasana hati bagus rumah teman kantor,happy,0.08
takut gagal presentasi besok ya kampus,anxious,0.81
lolos interview kerja pikir kantor teman kantor,happy,0.23
lolos interview kerja coba santai malam,happy,0.13
cemas serius kampus,anxious,0.81
marah kantor keluarga,angry,0.66
kesal banget orang tidak tepat pikir rumah,angry,0.87
kabar keluarga pagi sumpah rumah keluarga,happy,0.22
lolos interview kerja kantor,happy,0.23
habis beres kamar kerja pikir rumah keluarga,neutral,0.26
khawatir kondisi ya kantor,anxious,0.96
bikin banget asli malam,angry,0.72
sedih banget,sad,0.71
khawatir kondisi keluarga,anxious,0.73
istirahat sebentar serius bareng teman,sad,0.56
pagi pergi sebentar minimarket sumpah pagi keluarga,neutral,0.23
sabar bohong ya,angry,0.75
marah banget kerja beranta serius teman kantor,angry,0.8
makan favorit bikin bahagia banget asli pagi teman kantor,happy,0.11
selesai makan siang banget asli teman kantor,neutral,0.21
istirahat sebentar banget asli,sad,0.82
emosi lihat komentar orang kampus,angry,0.78
duduk dengar musik jujur malam teman kantor,neutral,0.23
anxious banget meeting banget asli kampus,anxious,0.93
tugas selesai lega banget pagi teman kantor,happy,0.07
cemas pikir lucu pagi teman kantor,anxious,0.84
bingung takut ambil putus serius malam teman kantor,anxious,0.76
anxious banget meeting banget asli pagi teman kantor,anxious,0.72
habis beres kamar kerja sumpah pagi keluarga,neutral,0.45
bikin jujur kantor teman kantor,angry,0.78
khawatir kondisi banget pas jalan,anxious,0.8
orang bikin emosi banget ya kampus teman kantor,angry,0.89
sedih banget banget asli bareng teman keluarga,sad,0.69
emosi lihat komentar orang coba santai kantor,angry,0.86
tonton youtube rumah keluarga,neutral,0.25
hilang semangat banget asli kantor,sad,0.76
kesal banget coba santai bareng teman keluarga,angry,0.86
lelah hadap orang egois keluarga,angry,0.67
lelah puas hasil bagus banget kampus teman kantor,happy,0.18
cemas pagi,anxious,0.78
lelah pikir bareng teman keluarga,sad,0.8
minggu seru banget serius pas jalan,happy,0.27
anxious banget meeting banget asli pas jalan teman kantor,anxious,0.95
lelah hadap orang egois kantor teman kantor,angry,0.83
baca berita santai ya kantor keluarga,neutral,0.29
terima kasih ya bikin hari banget pagi teman kantor,happy,0.1
emosi lihat komentar orang kampus,angry,0.93
produktif suasana hati bagus sumpah pas jalan teman kantor,happy,0.2
duduk dengar musik pas jalan,neutral,0.24
malam pikir sedih banget rumah,sad,0.56
kosong malam,sad,0.61
hilang semangat coba santai kampus,sad,0.67
istirahat sebentar banget asli malam,sad,0.63
cemas pikir serius malam,anxious,0.83
selesai makan siang serius rumah,neutral,0.23
tidak ada spesial sumpah malam teman kantor,neutral,0.37
tonton youtube malam keluarga,neutral,0.38
tidak ada spesial pagi,neutral,0.44
geram banget layan lucu pas jalan,angry,0.69
tugas selesai lega banget lucu pagi,happy,0.19
hilang semangat pas jalan keluarga,sad,0.71
marah banget kerja beranta kampus,angry,0.93
khawatir kondisi lucu pas jalan,anxious,0.71
lelah malam,sad,0.79
terima kasih ya bikin hari serius,happy,0.16
takut hasil jelek bareng teman,anxious,0.85
orang bikin emosi banget serius kampus teman kantor,angry,0.94
cuaca lumayan panas random,neutral,0.2
marah lucu malam,angry,0.71
tidak ada spesial coba santai kantor keluarga,neutral,0.29
berat banget jalan pikir pagi,sad,0.58
sabar bohong coba santai kampus keluarga,angry,0.89
kosong rumah keluarga,sad,0.76
senang banget ketemu teman coba santai pas jalan,happy,0.13
senang banget ketemu teman ya pas jalan,happy,0.2
baca berita santai ya bareng teman teman kantor,neutral,0.36
hilang semangat banget,sad,0.73
selesai makan siang serius rumah keluarga,neutral,0.34
bareng teman,neutral,0.21
malam pikir sedih pagi,sad,0.58
istirahat sebentar,sad,0.65
susah pindah on jadi random malam teman kantor,sad,0.63
kabar keluarga pagi pikir kantor teman kantor,happy,0.27
pikir susah tidur sumpah kantor,anxious,0.88
kosong ya kampus teman kantor,sad,0.55
habis beres kamar kerja rumah,neutral,0.44
bikin sumpah bareng teman,angry,0.92
kesal banget,angry,0.88
takut hasil jelek banget asli kantor,anxious,0.85
kosong ya pagi,sad,0.61
lelah puas hasil bagus banget asli rumah,happy,0.3
senyum pas jadi banget asli bareng teman,happy,0.15
kecewa banget hasil malam,sad,0.77
takut gagal presentasi besok pikir malam,anxious,0.77
lelah hadap orang egois kampus,angry,0.89
kosong banget asli kampus,sad,0.72
tonton youtube ya malam keluarga,neutral,0.27
minggu seru banget ya kampus keluarga,happy,0.17
kabar keluarga pagi ya keluarga,happy,0.1
produktif suasana hati bagus lucu rumah,happy,0.2
emosi lihat komentar orang coba santai kantor,angry,0.82
habis beres kamar kerja ya keluarga,neutral,0.24
cemas lucu pagi,anxious,0.92
senang banget ketemu teman pikir pagi keluarga,happy,0.2
istirahat sebentar pikir malam keluarga,sad,0.75
banget asli rumah,neutral,0.34
tonton youtube banget bareng teman,neutral,0.24
bareng teman teman kantor,sad,0.82
kabar keluarga pagi banget asli teman kantor,happy,0.2
malam pikir sedih serius malam keluarga,sad,0.62
marah banget asli kantor,angry,0.94
jujur kantor keluarga,neutral,0.39
takut hasil jelek pagi teman kantor,anxious,0.96
habis beres kamar kerja pikir pas jalan,neutral,0.3
susah pindah on jadi bareng teman,sad,0.77
marah banget kerja beranta kantor keluarga,angry,0.79
lelah hadap orang egois ya rumah,angry,0.82
tugas selesai lega banget serius kampus teman kantor,happy,0.23
kesal banget banget,angry,0.71
pikir susah tidur sumpah bareng teman,anxious,0.96
senang banget ketemu teman banget asli pagi teman kantor,happy,0.18
lelah puas hasil bagus kampus,happy,0.06
malam pikir sedih bareng teman,sad,0.61
lelah puas hasil bagus pikir pagi,happy,0.28
berat banget jalan bareng teman,sad,0.6
malam pikir sedih jujur rumah teman kantor,sad,0.62
senyum pas jadi ya teman kantor,happy,0.21
duduk dengar musik serius pas jalan teman kantor,neutral,0.41
emosi lihat komentar orang banget rumah,angry,0.77
tidak ada spesial pagi teman kantor,neutral,0.2
khawatir kondisi jujur bareng teman,anxious,0.88
terima kasih ya bikin hari random rumah,happy,0.26
besok jadwal meeting rutin malam keluarga,neutral,0.34
emosi lihat komentar orang ya pas jalan,angry,0.66
lelah hadap orang egois malam keluarga,angry,0.67
sedih banget pikir pagi,sad,0.81
cemas pas jalan,anxious,0.73
minggu seru banget coba santai rumah,happy,0.29
anxious banget meeting bareng teman,anxious,0.78
kesal banget orang tidak tepat ya bareng teman teman kantor,angry,0.73
terima kasih ya bikin hari,happy,0.14
berat banget jalan coba santai pas jalan,sad,0.77
habis beres kamar kerja pagi keluarga,neutral,0.44
cuaca lumayan panas random pas jalan keluarga,neutral,0.4
kosong banget pagi,sad,0.68
marah coba santai rumah keluarga,angry,0.74
cuaca lumayan panas pikir kantor teman kantor,neutral,0.34
takut hasil jelek ya kampus,anxious,0.83
geram banget layan banget asli pagi,angry,0.82
tonton youtube lucu kantor,neutral,0.2
kabar keluarga pagi banget pagi,happy,0.24
hilang semangat banget kantor,sad,0.85
lelah puas hasil bagus pikir rumah,happy,0.15
terima kasih ya bikin hari malam teman kantor,happy,0.06
lelah banget asli,sad,0.55
kesal banget ya rumah teman kantor,angry,0.66
emosi lihat komentar orang pikir malam,angry,0.66
cuaca lumayan panas keluarga,neutral,0.34
selesai makan siang serius pas jalan teman kantor,neutral,0.21
cuaca lumayan panas pikir rumah keluarga,neutral,0.39
emosi lihat komentar orang coba santai kampus teman kantor,angry,0.89
hilang semangat random kantor keluarga,sad,0.62
pikir susah tidur random malam,anxious,0.81
serius pagi keluarga,neutral,0.23
duduk dengar musik pikir kantor keluarga,neutral,0.36
emosi lihat komentar orang ya kampus,angry,0.85
bingung takut ambil putus banget asli pagi,anxious,0.84
berat banget jalan coba santai bareng teman keluarga,sad,0.63
takut gagal presentasi besok coba santai pas jalan,anxious,0.91
selesai makan siang pas jalan,neutral,0.45
baca berita santai ya kampus,neutral,0.22
cemas pikir sumpah,anxious,0.96
pas jalan,sad,0.7
pikir susah tidur banget kantor teman kantor,anxious,0.91
kesal banget random kampus,angry,0.74
bikin lucu kampus,angry,0.91
hilang semangat pas jalan,sad,0.59
kesal banget orang tidak tepat jujur pas jalan teman kantor,angry,0.81
sedih banget sumpah kantor teman kantor,sad,0.7
kesal banget kantor keluarga,angry,0.78
cemas serius bareng teman teman kantor,anxious,0.72
marah banget kerja beranta ya pas jalan,angry,0.9
pagi pergi sebentar minimarket pikir bareng teman teman kantor,neutral,0.43
geram banget layan lucu bareng teman,angry,0.72
minggu seru banget pikir pas jalan,happy,0.25
lolos interview kerja serius bareng teman teman kantor,happy,0.29
marah serius malam teman kantor,angry,0.69
orang bikin emosi banget serius malam,angry,0.76
tonton youtube pikir pagi keluarga,neutral,0.43
istirahat sebentar pikir bareng teman teman kantor,sad,0.6
marah pikir kantor,angry,0.79
selesai makan siang banget asli bareng teman teman kantor,neutral,0.31
sedih banget rumah,sad,0.62
susah pindah on jadi coba santai bareng teman keluarga,sad,0.66
senyum pas jadi bareng teman,happy,0.07
cemas jujur rumah teman kantor,anxious,0.74
gugup serius rumah,anxious,0.92
kosong ya pas jalan teman kantor,sad,0.83
minggu seru banget sumpah rumah keluarga,happy,0.18
makan favorit bikin bahagia lucu rumah,happy,0.07
selesai makan siang kampus,neutral,0.26
marah banget kerja beranta coba santai pagi,angry,0.76
senyum pas jadi pikir kampus keluarga,happy,0.21
sedih banget coba santai kampus,sad,0.81
malam pikir sedih pikir pagi,sad,0.68
istirahat sebentar lucu kantor teman kantor,sad,0.7
senyum pas jadi banget kantor,happy,0.07
orang bikin emosi banget kampus,angry,0.89
serius kantor keluarga,neutral,0.32
random malam,neutral,0.37
tugas selesai lega banget malam teman kantor,happy,0.17
kabar keluarga pagi lucu kampus keluarga,happy,0.07
emosi lihat komentar orang banget keluarga,angry,0.66
marah banget kerja beranta lucu pagi,angry,0.88
senang banget ketemu teman kantor,happy,0.24
cuaca lumayan panas lucu rumah teman kantor,neutral,0.23
anxious banget meeting,anxious,0.88
tonton youtube,neutral,0.32
takut hasil jelek pikir,anxious,0.91
senyum pas jadi jujur,happy,0.14
kecewa banget hasil banget asli malam,sad,0.61
selesai makan siang bareng teman,neutral,0.44
sabar bohong bareng teman,angry,0.86
baca berita santai pikir pas jalan,neutral,0.38
hilang semangat kantor keluarga,sad,0.85
geram banget layan ya rumah teman kantor,angry,0.88
minggu seru banget bareng teman teman kantor,happy,0.17
takut gagal presentasi besok coba santai pagi,anxious,0.76
lolos interview kerja malam teman kantor,happy,0.26
